4.7898231  -2.4922060E-02   0.2281162
    1.3622744  -3.2470290E-02   0.2631656
    3.4016414  -5.9369881E-02   0.1974352
    3.9629781  -3.1936154E-02   0.5401332
    4.4694839  -6.0126260E-03   0.3290153
    1.9310044  -4.1797690E-02   0.1986742
    1.4968406  -8.6039208E-02   0.4727530
    2.0610867  -6.8033822E-03   0.7058231
    2.9856393  -7.1546711E-02   0.9708107
    0.7441124  -4.0315460E-02   0.2719761
    3.3199167  -6.9095567E-03   0.4619366
    0.9379187  -3.9062088E-03   0.5089986
    4.6485047  -8.3587401E-02   0.3841575
    3.8734016  -7.9538934E-02   0.8107631
    5.8944888  -6.1828017E-02   0.8861378
    1.4520739  -9.5005743E-02   0.6738056
    5.1483965  -9.9479638E-02   0.9627950
    3.4292154  -9.3448691E-02   0.4585372
    1.6778846  -3.5879917E-02   0.7104218
    2.4462376  -6.6323720E-02   0.6575453
    5.4615989  -3.2812559E-01   1.0522466
    3.8569233  -9.0418264E-03   0.4557389
    2.7020235  -6.1530232E-04   0.2925159
    2.3073797  -2.2902332E-04   0.3334283
    5.9974365  -3.0964835E-02   0.4756357
    2.5072916  -6.4274244E-02   0.2272471
    5.1985369  -3.0524477E-02   0.1835548
    2.7418890  -8.4274344E-02   0.1145084
    3.6150889  -3.9846651E-02   0.4542809
    2.7926998  -2.2623276E-02   0.3829908
    3.2309060  -6.6407070E-02   0.4613175
    4.0697956  -5.3965645E-03   0.9556586
    4.5522614  -8.1235312E-02   0.2837813
    1.1647205  -4.9414378E-02   0.5741771
    4.0522976  -9.2168905E-02   0.4840020
    3.7092047  -1.4427734E-02   1.0553427
    2.7609825  -4.9870234E-02   0.4604747
    4.7554908  -8.6154252E-02   0.3147832
    1.3001343  -5.6542356E-02   0.3740266
    6.0093346  -4.4208635E-02   0.8338872
    3.5012231  -4.0938091E-02   0.5002742
    5.4100995  -3.4863532E-03   0.6801770
    4.7924333  -3.5055880E-02   0.2050961
    3.5351167  -1.6161269E-02   1.0732945
    2.2437799  -7.1972907E-02   0.9833058
    4.0770044  -7.3558405E-02   0.9833662
    3.0606902  -3.9023288E-02   0.3118397
    4.9534602  -3.8441405E-02   0.2732245
    5.9773188  -8.5537411E-02   0.9989026
