0.7228729  -2.1406865E-02   0.7124089
    4.0565591  -2.1417702E-02   0.1386896
    6.7524915  -2.4041839E-02   9.1918655E-02
    7.1105809  -8.2299292E-02   0.6336783
    4.9912462  -2.3851968E-02   0.2673038
    6.1794224  -3.2751553E-02   0.1348215
    1.0412015  -4.9992077E-02   0.2272909
    2.1383502  -7.3395446E-02   0.4053109
    6.2359457  -5.6034713E-03   0.6341842
    4.2249575  -4.1116226E-02   0.3657708
    6.5558205  -1.3407115E-02   0.6473073
    7.2404652  -6.4159319E-02   0.5300880
    4.4638939  -6.3351514E-03   0.1465127
    4.3947334  -5.3756196E-03   0.1080923
    0.8638129  -8.4115811E-02   0.2903638
    4.9922137  -1.8602451E-02   0.4933323
    7.5357099  -2.9362058E-02   0.4478145
    6.3851795  -1.3117888E-02   0.1505975
    1.1366171  -8.6057819E-03   0.2923222
    7.1892242  -8.2324892E-02   0.5094383
    4.5292087  -2.1836979E-01   0.7207848
    1.4694887  -6.4608358E-02   0.4497467
    5.5862684  -7.9746738E-02   0.7212656
    7.4526896  -6.5512538E-02   0.2153448
    6.0134997  -2.2964707E-02   0.5683447
    0.7155952  -7.1079269E-02   0.3809450
    5.1689396  -6.0074698E-02   0.7166750
    4.8378382  -8.7937914E-02   0.7340973
    4.2766423  -5.3602539E-02   0.4327070
    1.1584018  -8.3940491E-02   0.5060655
    5.3319387  -2.9517537E-02   0.2689308
    6.3006897  -5.4087847E-02   0.2485756
    7.6724129  -6.6455103E-02   0.6040583
    5.0689788  -5.0231248E-02   0.7119224
    3.1030910  -7.6915711E-02   0.6452959
    4.5455637  -8.8009257E-02   0.2085340
    2.7260997  -7.1493633E-02   0.5361305
    6.4484468  -4.0931813E-02   8.4096409E-02
    1.6511364  -5.9850737E-02   0.5448715
    2.2534108  -2.8747410E-02   0.5874227
    6.6427708  -6.1138105E-02   0.4844806
    0.9628023  -6.8620332E-02   0.7617852
    2.7062914  -4.4480573E-02   0.1440314
    2.4361382  -1.6722796E-02   0.3972047
    3.1450465  -5.2862782E-03   0.4597567
    5.4343266  -6.4370722E-02   0.1524121
    3.8296080  -4.4508949E-02   0.2019656
    6.1316099  -7.1907975E-02   0.2766555
    3.8320560  -6.6278473E-02   0.1170111
    4.6678534  -4.5470227E-03   0.6410558
    3.9196315  -4.3266714E-02   0.3045473
    6.4765425  -2.4214249E-02   0.4047051
    2.2789731  -7.5127177E-02   0.1499598
    1.8814049  -2.0702517E-02   0.4571816
    6.6550784  -8.1118107E-02   0.1701208
    5.0873313  -8.3125293E-02   0.7574187
    2.0206935  -1.4780242E-03   0.7595466
    6.7025218  -4.0273182E-03   0.1083609
    5.9856300  -8.8020638E-02   0.6280999
    4.4278240  -6.6364110E-02   0.4234252
    4.8299379  -4.9496099E-02   0.7560287
    1.7406044  -5.5934777E-03   0.4135678
    4.0351748  -8.2060926E-02   0.5984845
    7.3719602  -3.1781219E-02   0.3341546
    2.9933019  -5.4641929E-02   0.2225034
    3.0375402  -5.7913840E-02   0.3737752
    6.2127972  -1.1696710E-02   0.2272732
    3.8872507  -2.9370718E-04   0.4820502
    1.1840854  -6.7741442E-03   0.2723355
    2.5383146  -4.7961857E-02   0.6252492
    2.3406017  -8.9328988E-03   0.1292295
    3.4457636  -7.5187981E-02   0.4749494
    1.0890621  -6.0199868E-02   0.1665710
