0.8750470  -6.8950139E-02   0.3103215
    6.6957760  -4.2021371E-02   0.7655461
    1.6352296  -3.9703105E-02   0.4688590
    1.6427991  -7.0309475E-02   0.6085313
    7.2610407  -2.4991840E-02   0.1268508
    4.5809479  -4.3916699E-02   0.2036860
    2.3733261  -6.3659966E-02   0.6043866
    2.5936000  -5.6502640E-02   0.5071377
    7.5987511  -3.5079163E-02   0.8007659
    6.8215361  -5.1326867E-02   0.7266149
    6.5571079  -8.0863439E-02   0.8117855
    1.9560673  -1.6094467E-02   0.7343549
    7.0364914  -4.6760935E-02   0.8130051
    4.1988726  -3.2217257E-02   0.7138958
    2.4761410  -2.9925000E-02   0.4917015
    2.5577331  -7.2808929E-02   0.4137566
    7.0936489  -3.1159049E-02   0.2011565
    1.3780431  -1.9462764E-02   0.8649690
    1.3468174  -8.0595002E-02   8.6849317E-02
    3.2493491  -3.1950593E-01   0.8697140
    4.6270399  -7.6407254E-02   0.7380044
    1.1248672  -5.0235879E-02   0.1649436
    6.0657978  -7.5352870E-02   0.3035658
    0.8409036  -4.0194511E-02   0.3276324
    1.6235757  -8.1919841E-02   0.4840655
    0.7702116  -4.6716519E-02   0.5424987
    2.2697470  -4.8803542E-02   0.8499908
    5.9687338  -5.2826699E-02   0.2639037
    4.2968159  -8.9822441E-02   0.8436341
    4.6626525  -8.2009453E-03   0.3426568
    6.4459853  -7.7010151E-03   0.1685386
    5.7548056  -8.3990544E-02   0.5501343
    1.8289974  -7.3780634E-02   0.6581791
    4.9664545  -2.5311975E-02   0.6858086
    6.1800299  -7.6758722E-03   0.5213440
    5.2604141  -3.0198045E-02   0.5228315
    5.1345639  -4.9210932E-02   0.3898017
    1.4315728  -3.3785872E-02   0.4851348
    0.9821631  -5.7366047E-02   0.4586821
    2.8120999  -7.8525543E-02   0.2019431
    1.6835057  -5.1463395E-02   0.3974664
    2.8263161  -6.6069320E-02   0.3083208
    6.7938895  -4.0864151E-02   0.4227836
    1.1088945  -2.6813384E-02   0.6845242
    1.1682680  -3.5192780E-03   0.3289934
    6.7074132  -2.0528018E-02   0.7193159
    5.2279916  -6.8446912E-02   0.6455625
    1.2113882  -1.0200828E-02   0.7544387
    0.9163890  -7.8649148E-02   0.5200012
    5.0062518  -4.7480790E-03   0.3282800
    5.8812656  -2.5670581E-02   0.2544647
    1.5565462  -8.9992426E-02   0.5338110
    7.4862747  -5.6469895E-02   0.7557960
    6.7106395  -4.1609790E-02   0.5165544
    0.7425870  -7.0389718E-02   0.2810487
    1.0407351  -6.8793898E-03   0.1638735
    6.8278141  -3.4510646E-02   0.7844390
    3.4736950  -6.5264978E-02   0.5934873
    2.4760323  -5.4242626E-02   0.2824682
    1.3669728  -5.6780946E-02   0.4013247
    4.9858909  -7.0111357E-02   0.4193243
    2.3837905  -7.9691701E-02   0.7050199
    4.6993914  -5.7376187E-02   0.5107557
    5.1120954  -2.9905444E-02   0.4326784
    2.3395741  -8.4877208E-02   0.5738868
    3.4776924  -1.5380215E-02   0.2717378
    5.1271658  -6.0132146E-02   0.5802520
    1.3213220  -6.4888753E-02   0.7151031
    2.4096875  -4.0280106E-03   0.8476823
    3.2531571  -4.5201249E-02   0.1843138
    1.2699878  -4.9131677E-02   0.5126553
    7.0878735  -6.7515664E-02   0.3070840
    1.9334513  -1.0821876E-02   0.4933097
    5.0917668  -8.5052259E-02   0.5850251
    3.3461909  -3.3543728E-02   0.4836591
    4.9716377  -3.4796953E-02   0.2415701
    6.9928794  -7.8165777E-02   0.2424975
    6.0124073  -5.1720884E-02   0.1513310
    1.3112258  -5.6264915E-02   0.5225121
    6.6656275  -2.2823524E-02   0.4567122
    6.4074154  -2.1649700E-02   0.4830816
    3.7909117  -7.1533538E-02   0.3030878
    0.8997327  -3.1366146E-03   0.5265300
    5.2112570  -8.8969531E-04   0.5025387
    6.1970358  -1.0212272E-03   0.3861111
    5.6937699  -4.7293678E-02   0.1124877
    3.6872327  -7.1000449E-02   0.3563510
    6.1504974  -5.1102310E-02   0.5956693
    3.8406065  -7.6714285E-02   0.5569372
    0.7415024  -4.2924121E-02   0.5978070
    2.8530726  -2.0186018E-02   0.5019777
    4.7312145  -7.9701394E-02   0.8368220
    0.8791771  -5.5437740E-02   0.2433422
    1.8745360  -1.8053474E-02   0.1286560
    6.3789372  -1.0787497E-02   0.1826772
    3.0677662  -7.3863581E-02   8.5608177E-02
    1.3443761  -1.2721946E-02   0.1978148
    7.2939520  -7.7831671E-02   0.1430149
    7.0889521  -3.4570176E-02   0.7803456
    6.5029416  -8.5630380E-02   0.7704243
    6.4158549  -4.8818659E-02   0.6938653
    6.2928295  -3.3655994E-02   0.3867947
    3.1783764  -4.6604313E-02   0.5456878
    5.1552286  -5.9745904E-02   8.3030351E-02
    7.1201239  -5.4766230E-02   0.6530284
    6.9228592  -6.0431991E-02   0.1473372
    4.4653401  -3.3108909E-02   0.5443954
    2.9930625  -4.2336654E-02   0.5947127
    4.1786561  -5.4116305E-02   0.2825633
    6.0171638  -7.2181404E-02   0.4879158
    2.4834528  -5.9785593E-02   0.1362463
    0.8089471  -1.1703597E-03   0.5455686
    7.0608859  -3.8049149E-03   0.4701728
    3.0434997  -4.2580988E-02   0.6740131
    3.7280688  -3.9067729E-03   0.3949661
    2.0654991  -6.1078701E-02   0.5306541
    4.4238038  -4.5159120E-02   0.7616922
    1.4796683  -6.6073671E-02   0.8668023
    4.1179094  -5.6146935E-02   0.3999440
    7.5831108  -7.6150365E-02   0.3599237
    5.9113894  -6.0479116E-02   0.5168976
    3.3914666  -4.4458140E-02   0.2491911
    4.8732448  -5.4431170E-02   0.8487086
    3.3088138  -4.4213012E-02   0.6895313
    2.8553476  -1.8803498E-02   0.8717276
    1.6422695  -8.9867078E-03   0.3913036
    7.4736071  -3.7494250E-02   0.4248285
    6.0312066  -7.2229102E-02   0.2609152
    5.5993662  -7.6111183E-02   0.3821049
    7.2765250  -8.2700081E-02   0.2686318
    2.5262349  -7.2066300E-02   0.7117273
    5.7265582  -4.5509547E-02   0.6927212
    7.2153397  -7.7848598E-02   0.3449784
    3.4182861  -6.4279296E-02   0.5639753
    3.1287353  -1.8660935E-03   0.3947270
    5.2967844  -3.4026202E-02   0.7829632
    0.9655539  -1.8222217E-02   0.5558590
    5.3733759  -8.2866132E-02   0.6994525
    6.2228718  -7.0351318E-02   0.4118037
    0.7351833  -7.1522027E-02   0.4600224
    2.9906414  -6.2853033E-03   0.7439648
    5.7421560  -4.4885572E-02   0.2531897
    3.2832820  -8.8579610E-02   0.4482744
    2.4793336  -4.1941121E-02   0.2242002
    1.9757801  -7.1332939E-02   0.1986550
    3.6947892  -5.2628651E-02   0.4707222
    1.9324574  -2.2518205E-02   0.1840638
    6.1142673  -8.7179810E-02   0.6043515
    5.8029647  -8.9136511E-02   0.2537367
    6.4439778  -3.2753509E-03   0.3129999
    1.9699925  -3.5910156E-02   0.2817921
    0.8448360  -4.2958319E-02   0.6808676
    5.2044206  -1.5827501E-03   0.1711057
    1.4819487  -5.3649537E-02   0.4472087
    5.3866363  -4.5600411E-02   0.5702960
    3.1717780  -4.4464678E-02   0.6713962
    3.3947165  -1.0410634E-02   9.1572121E-02
    6.4599991  -2.8989982E-02   0.6856202
    7.4404206  -5.3111747E-02   0.6806350
    1.7110705  -8.8507518E-02   0.5442820
    1.0784705  -2.4856638E-02   0.6461582
    3.5961015  -3.2879341E-02   0.5119327
    1.9715219  -5.3101398E-02   0.8190535
    1.3890098  -5.2329380E-02   0.3299236
